;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Retentive, Address, System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
;###002 - THIS LINE CONTAINS VERSION INFORMATION. DO NOT REMOVE!!!

;Folders Section (Must define folders before tags)

;Tag Section
"A","JCP_FIT_0101A_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101A.TRIP_L"
"A","JCP_FIT_0101A_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101A.TRIP_LL"
"D","JCP_FIT_0101A_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_0101A.XMTR_FAULT"
"D","JCP_FIT_0101B_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_0101B.BP"
"A","JCP_FIT_0101B_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.EU"
"A","JCP_FIT_0101B_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.EU_MAX"
"A","JCP_FIT_0101B_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.EU_MIN"
"A","JCP_FIT_0101B_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.SP_H"
"A","JCP_FIT_0101B_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.SP_HH"
"A","JCP_FIT_0101B_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.SP_L"
"A","JCP_FIT_0101B_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.SP_LL"
"A","JCP_FIT_0101B_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.TRIP_H"
"A","JCP_FIT_0101B_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.TRIP_HH"
"A","JCP_FIT_0101B_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.TRIP_L"
"A","JCP_FIT_0101B_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101B.TRIP_LL"
"D","JCP_FIT_0101B_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_0101B.XMTR_FAULT"
"D","JCP_FIT_0101C_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_0101C.BP"
"A","JCP_FIT_0101C_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.EU"
"A","JCP_FIT_0101C_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.EU_MAX"
"A","JCP_FIT_0101C_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.EU_MIN"
"A","JCP_FIT_0101C_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.SP_H"
"A","JCP_FIT_0101C_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.SP_HH"
"A","JCP_FIT_0101C_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.SP_L"
"A","JCP_FIT_0101C_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.SP_LL"
"A","JCP_FIT_0101C_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.TRIP_H"
"A","JCP_FIT_0101C_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.TRIP_HH"
"A","JCP_FIT_0101C_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.TRIP_L"
"A","JCP_FIT_0101C_TRIP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_0101C.TRIP_LL"
"D","JCP_FIT_0101C_XMTR_FAULT",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_0101C.XMTR_FAULT"
"D","JCP_FIT_011_BP",,"F","D","*","F",,,,,,,,,,"0","1","0",,,,"[PLC]JCP_FIT_011.BP"
"A","JCP_FIT_011_EU",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.EU"
"A","JCP_FIT_011_EU_MAX",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.EU_MAX"
"A","JCP_FIT_011_EU_MIN",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.EU_MIN"
"A","JCP_FIT_011_SP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.SP_H"
"A","JCP_FIT_011_SP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.SP_HH"
"A","JCP_FIT_011_SP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.SP_L"
"A","JCP_FIT_011_SP_LL",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.SP_LL"
"A","JCP_FIT_011_TRIP_H",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.TRIP_H"
"A","JCP_FIT_011_TRIP_HH",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.TRIP_HH"
"A","JCP_FIT_011_TRIP_L",,"F","D","*","F","D","L",0,1000,0,1,0,0,,,,,,,,"[PLC]JCP_FIT_011.TRIP_L"
